	objid	ra	dec	u	g	r	i	z	run	rerun	camcol	field	specobjid	class	redshift	plate	mjd	fiberid	t	p	cost	sint	sinp	cosp	x	y
1277	1.23765e+18	217.3535145	0.513421596	20.38431	18.73335	16350.429	17.51428	8030.685905605964	752	301	5	493	3.44634e+17	GALAXY	0.05450143	306	51637	394	1.0573747307948964	3.7935344688062362	0.49116056255196505	0.8710690568454589	-0.6067311114265591	-0.7949071382413749	-11321.34788067367	-8641.278524287281
1278	1.23765e+18	217.3795632	0.548722982	19.61352	18.23924	16953.722999999998	17.18818	8843.02993994024	752	301	5	493	3.43544e+17	GALAXY	0.05651241	305	51613	526	1.0220733447948964	3.793989104387101	0.5215981138738813	0.8531913077400692	-0.6070924417789466	-0.7946312145485328	-11494.15703605718	-8781.45199112918
1279	1.23765e+18	217.3859609	0.493807811	19.60085	17.78945	16658.789999999997	16.28979	7895.9703486514	752	301	5	493	3.43543e+17	GALAXY	0.0555293	305	51613	523	1.0769885157948966	3.7941007653166556	0.4739822249185806	0.8805344118552278	-0.6071811672541679	-0.7945634210885032	-11655.16307667363	-8906.520654748489
1280	1.23765e+18	217.3309957	0.494225684	19.64438	18.33447	41431.31999999999	17.22181	19652.952238595764	752	301	5	493	3.4463e+17	GALAXY	0.1381044	306	51637	381	1.0765706427948967	3.7931414416026383	0.4743501350812807	0.8803362706082095	-0.6064186444439464	-0.7951455386724914	-29001.735823323714	-22118.206629019787
1281	1.23765e+18	217.3600635	0.585263407	26.09947	22.18836	163555.40999999997	19.29845	90351.11092902033	752	301	5	493	4.5354e+18	GALAXY	0.5451847	4028	55621	983	0.9855329197948965	3.7936487704189497	0.5524189687704023	0.8335666037831921	-0.6068219666307916	-0.7948377827043318	-108363.67469109652	-82730.66482025974
1282	1.23765e+18	217.5624314	0.62137834	18.32845	16.71429	7869.87	15.60065	4581.495262295617	752	301	5	494	3.43558e+17	GALAXY	0.0262329	305	51613	578	0.9494179867948965	3.7971807565742965	0.5821564094827001	0.8130768198013093	-0.6096255318124362	-0.792689542609466	-5072.268877871956	-3900.8772614675268
1283	1.23765e+18	217.4548089	0.522280383	19.86221	17.96366	26020.635000000002	16.73417	12980.596842820049	752	301	5	494	3.44642e+17	GALAXY	0.08673545	306	51637	423	1.0485159437948965	3.7953023896000686	0.49885780430877447	0.8666838472477888	-0.608135495371225	-0.793833243993721	-17902.26062997473	-13714.46738826747
1284	1.23765e+18	217.4582167	0.429594653	20.4652	18.65397	16407.591	17.40699	6833.799744222053	752	301	5	494	3.43556e+17	GALAXY	0.05469197	305	51613	570	1.1412016737948965	3.7953618669303184	0.41650232165234086	0.9091346523250613	-0.6081827093775578	-0.793797072313934	-11840.84036083526	-9072.084822595429
1285	1.23765e+18	217.485879	0.578846622	19.52377	18.19538	44342.03999999999	16.82683	24257.703851527265	752	301	5	494	3.44644e+17	GALAXY	0.1478068	306	51637	430	0.9919497047948965	3.795844665143993	0.5470588148747164	0.8370941721621712	-0.6085658822892985	-0.7935033502849548	-29453.624958826942	-22589.030346563464
1286	1.23765e+18	217.4914522	0.501324091	19.36992	17.53261	25909.784999999996	16.24896	12451.908879597462	752	301	5	494	3.43557e+17	GALAXY	0.08636595	305	51613	574	1.0694722357948967	3.7959419358338646	0.4805871171681843	0.8769469897388176	-0.608643064028475	-0.793444150907945	-18028.247591090814	-13829.288224444344
1287	1.23765e+18	217.5109091	0.428643043	19.6239	18.23171	30988.260000000002	17.03961	12879.867160456415	752	301	5	494	3.43554e+17	GALAXY	0.1032942	305	51613	563	1.1421532837948964	3.7962815228010958	0.4156369915721765	0.9095305884008688	-0.6089124722220222	-0.7932374179099628	-22357.214457865644	-17162.058193631667
1288	1.23765e+18	217.535526	0.557287369	19.18986	18.02104	39013.68000000001	16.87472	20633.787441153705	752	301	5	494	3.43555e+17	GALAXY	0.1300456	305	51613	566	1.0135089577948966	3.79671116875773	0.5288859559301686	0.8486929041884536	-0.6092532272594976	-0.7929757279222908	-26255.928608280785	-20172.76024475953
1289	1.23765e+18	217.5402104	0.581073778	18.86883	17.42883	40778.97	16.1449	22384.465446333845	752	301	5	494	3.43554e+17	GALAXY	0.1359299	305	51613	561	0.9897225487948965	3.796792926961211	0.5489217958750269	0.835873711761134	-0.6093180574940967	-0.7929259138227358	-27027.72742289554	-20769.257360253563
1290	1.23765e+18	217.5586267	0.509809976	19.50702	18.2628	28855.853999999996	17.1879	14081.985583725093	752	301	5	494	3.43558e+17	GALAXY	0.09618618	305	51613	575	1.0609863507948964	3.7971143520322457	0.4880113956677593	0.8728372572813363	-0.6095728922823183	-0.7927300227659915	-19966.066546253576	-15352.98598838833
1291	1.23765e+18	217.5606125	0.525244094	19.95032	17.97387	39108.93	16.46416	19610.164333978333	752	301	5	494	3.43556e+17	GALAXY	0.1303631	305	51613	568	1.0455522327948965	3.7971490107805317	0.5014242101223003	0.8652015727581794	-0.6096003669465122	-0.792708895256435	-26822.97629912435	-20627.11329769334
1292	1.23765e+18	217.5411258	0.526844575	21.40126	20.91534	135441.72	18.80774	68101.22179501936	752	301	5	494	4.5319e+18	GALAXY	0.4514724	4025	55350	551	1.0439517517948964	3.7968089037051835	0.5028083060006869	0.8643979450558171	-0.6093307257906445	-0.792916178802934	-92831.09333087817	-71337.72646768164
1293	1.23765e+18	217.486639	0.549810995	22.5039	21.77712	150336.45	19.21957	78554.717132131	752	301	5	494	4.5319e+18	GALAXY	0.5011215	4025	55350	547	1.0209853317948965	3.7958579296463077	0.5225260881983776	0.8526232973313017	-0.6085764076627872	-0.7934952778915934	-101710.51014680923	-78007.54284406865
1294	1.23765e+18	217.4851157	0.485606804	23.32375	21.99988	167906.78999999998	19.61496	78369.67113360327	752	301	5	494	4.53188e+18	GALAXY	0.5596893	4025	55350	501	1.0851895227948964	3.795831343045812	0.46674509788200513	0.8843918891549817	-0.6085553111057558	-0.7935114575889732	-117832.80384646809	-90367.66629826587
1295	1.23765e+18	217.4973464	0.546030739	23.34998	22.17387	150362.13	19.74543	78082.93803055116	752	301	5	494	4.5354e+18	GALAXY	0.5012071	4028	55621	985	1.0247655877948967	3.796044809030636	0.5192992280074189	0.8545924828775986	-0.6087246849439918	-0.7933815336518981	-101948.21482713426	-78220.11518921773
1296	1.23765e+18	217.5892681	0.580547135	23.15399	21.48624	149713.32	19.32913	82114.98822998186	752	301	5	494	4.5319e+18	GALAXY	0.4990444	4025	55350	552	0.9902491917948966	3.7976491453496664	0.5484815127336823	0.8361626816531407	-0.6099967518106959	-0.792403913910324	-99196.83921337986	-76362.25496596606
1297	1.23765e+18	217.5932436	0.444267609	22.3298	22.02999	198419.28000000003	19.72656	85279.95195564159	752	301	5	494	4.5354e+18	GALAXY	0.6613976	4028	55621	989	1.1265287177948966	3.797718530914079	0.4297967009841059	0.9029256867667345	-0.6100517317350904	-0.7923615870339862	-141957.80997301306	-109295.56559086827
1298	1.23765e+18	217.7229647	0.462844937	17.19351	16.37535	4023.369	16.61874	1796.4162331960165	752	301	5	495	3.43566e+17	GALAXY	0.01341123	305	51613	604	1.1079513897948965	3.7999825912183884	0.44649551984817115	0.8947858686610509	-0.6118441210658447	-0.7909783634949593	-2847.564604376094	-2202.671707535024
1299	1.23765e+18	217.6019223	0.490965852	20.36609	18.2836	38699.67	16.77477	18246.038038517418	752	301	5	495	3.43566e+17	GALAXY	0.1289989	305	51613	607	1.0798304747948966	3.7978700028038723	0.47147787147842396	0.8818778921745203	-0.610171745243187	-0.7922691722557955	-27038.866072648456	-20824.175266052094
1300	1.23765e+18	217.6002029	0.487451681	20.06197	18.24928	38961.21	16.6769	18248.491678523053	752	301	5	495	3.44642e+17	GALAXY	0.1298707	306	51637	425	1.0833446457948965	3.797839993612713	0.46837589691190423	0.8835292973025678	-0.6101479696114053	-0.792287482659596	-27273.20555284105	-21003.349613703405
1301	1.23765e+18	217.616081	0.574310915	19.87801	19.25807	56872.560000000005	18.55809	30896.38145281023	752	301	5	495	3.44642e+17	GALAXY	0.1895752	306	51637	426	0.9964854117948966	3.7981171187366742	0.5432563867849491	0.839566851547488	-0.610367508946266	-0.7921183649068678	-37822.31810680017	-29144.02077792391
1302	1.23765e+18	217.6556578	0.546095808	20.01529	18.45381	44419.5	16.91879	23069.482066022174	752	301	5	495	3.43566e+17	GALAXY	0.148065	305	51613	606	1.0247005187948965	3.7988078642040777	0.5193548343862983	0.8545586907869936	-0.6109145154608565	-0.7916965673787066	-30052.06523416621	-23189.746713082048
1303	1.23765e+18	217.667238	0.425224569	19.77046	18.25552	39143.52	16.93046	16147.694773690042	752	301	5	495	3.44653e+17	GALAXY	0.1304784	306	51637	466	1.1455717577948965	3.799009976822117	0.41252536240200277	0.9109461155167721	-0.6110745148479132	-0.7915730776772208	-28225.625851966484	-21789.47353083466
1304	1.23765e+18	217.725336	0.564499539	20.46665	18.6264	40628.7	17.16576	21736.072753081477	752	301	5	495	3.44653e+17	GALAXY	0.135429	306	51637	463	1.0062967877948965	3.8000239782109406	0.5349930653228254	0.8448564493785243	-0.6118768567574655	-0.7909530404294581	-27149.794699922943	-21002.929622192827
1305	1.23765e+18	217.7350101	0.529631448	20.19164	18.23654	40822.83	16.7107	20624.319024072738	752	301	5	495	3.44655e+17	GALAXY	0.1360761	306	51637	472	1.0411648787948966	3.800192823108108	0.5052153176071511	0.8629933272367205	-0.6120103964197304	-0.7908497168705091	-27861.5009930478	-21561.022156116996
1306	1.23765e+18	217.6631871	0.592738234	23.65822	22.01373	150279.87	19.26093	83951.48161298088	752	301	5	495	4.5319e+18	GALAXY	0.5009329	4025	55350	553	0.9780580927948965	3.798939275279448	0.5586342443134991	0.8294141191710482	-0.6110185478829413	-0.7916162796096489	-98670.41429737805	-76159.94619605508
1307	1.23765e+18	217.7039386	0.620226996	22.34088	22.39833	199550.1	19.87151	115982.487714328	752	301	5	495	4.5319e+18	GALAXY	0.665167	4025	55350	549	0.9505693307948966	3.799650523129574	0.5812198927203144	0.8137465430379328	-0.6115814286634272	-0.7911814937888785	-128474.58593690922	-99310.55191642766
1308	1.23765e+18	217.819267	0.505968838	23.98137	22.21489	188641.22999999998	19.36399	91425.93709797316	752	301	5	496	4.5319e+18	GALAXY	0.6288041	4025	55350	557	1.0648274887948965	3.8016633834306313	0.4846551154165671	0.8747053327267155	-0.6131727264645612	-0.7899488638639949	-130345.89924079948	-101176.86609486227
1309	1.23765e+18	217.7458647	0.583003419	24.45078	21.33219	112028.39999999998	18.79867	61675.410576573464	752	301	5	496	4.5319e+18	GALAXY	0.373428	4025	55350	556	0.9877929077948966	3.800382271617095	0.5505337091003127	0.8348129342219442	-0.6121602107357759	-0.7907337582220266	-73951.6013750801	-57250.910829718116
1310	1.23765e+18	217.7604635	0.555657114	19.49045	17.65515	28554.537	16.36743	15062.565892877732	752	301	5	496	3.44653e+17	GALAXY	0.09518179	306	51637	464	1.0151392127948966	3.8006370687439346	0.5275016678742762	0.8495539949819886	-0.6123616675520833	-0.7905777558930126	-19178.326137966105	-14855.049597793051
1311	1.23765e+18	217.8033089	0.628018513	20.92438	18.96017	48788.13	17.2124	28665.100183267237	752	301	5	496	3.44652e+17	GALAXY	0.1626271	306	51637	462	0.9427778137948966	3.801384862043269	0.5875425064102117	0.8091933039522796	-0.6129526850307166	-0.7901196149404437	-31193.154487195086	-24198.776281418308
1312	1.23765e+18	217.8261861	0.530534856	22.60908	20.51053	101145.59999999999	18.15119	51179.14222270519	752	301	5	496	4.5319e+18	GALAXY	0.337152	4025	55350	560	1.0402614707948965	3.801784144506906	0.5059947464121543	0.8625365595748969	-0.6132681170683099	-0.7898748107057787	-68910.08275711515	-53502.60082571366
1313	1.23765e+18	217.8149934	0.616132741	23.66064	21.78958	149171.4	19.43221	86203.667567108	752	301	5	496	4.5319e+18	GALAXY	0.497238	4025	55350	555	0.9546635857948965	3.8015887950397182	0.5778833447102327	0.8161193784652552	-0.6131138037442856	-0.7899945972335594	-96175.26175789518	-74641.49852287181
1314	1.23765e+18	217.8329556	0.509073743	22.79584	22.31588	154528.97999999998	19.42562	75312.58065787374	752	301	5	496	4.5354e+18	GALAXY	0.5150966	4028	55621	987	1.0617225837948965	3.80190229457062	0.48736865187276684	0.8731963107868251	-0.6133614365468647	-0.7898023475257379	-106571.29677837061	-82763.39503348146
1315	1.23765e+18	217.855649	0.490229452	24.15466	21.89336	126865.95000000001	19.42816	59732.08322261699	752	301	5	496	4.5319e+18	GALAXY	0.4228865	4025	55350	559	1.0805668747948967	3.802298369119092	0.4708283288196477	0.8822248493331492	-0.6136742090363125	-0.7895593487279194	-88370.87238080066	-68685.05236181381
1316	1.23765e+18	217.8868241	0.587417519	23.7357	22.07377	163614.24	19.50967	90677.18485697755	752	301	5	496	4.53191e+18	GALAXY	0.5453808	4025	55350	589	0.9833788077948965	3.802842477258731	0.5542132815394158	0.8323746984173126	-0.6141037238432375	-0.7892253267362044	-107483.29792822071	-83633.77513698912
1317	1.23765e+18	217.9758332	0.515722067	19.32095	17.40596	39250.86	15.92978	19357.07698211482	752	301	5	497	3.44659e+17	GALAXY	0.1308362	306	51637	485	1.0550742597948966	3.8043959791179676	0.493163130237524	0.8699368522912033	-0.6153290453335251	-0.7882703634977866	-26916.09821302385	-21010.883808991344
1318	1.23765e+18	217.9920221	0.497063784	19.49597	18.16406	40912.590000000004	16.90594	19509.033681229594	752	301	5	497	3.44661e+17	GALAXY	0.1363753	306	51637	492	1.0737325427948965	3.8046785287252436	0.47684670369755594	0.8789864738281103	-0.6155517462500195	-0.788096471054497	-28341.220471537545	-22136.233815092644
1319	1.23765e+18	217.9026404	0.49605518	19.67785	18.42248	39130.5	17.48881	18624.549337715278	752	301	5	497	3.44661e+17	GALAXY	0.130435	306	51637	494	1.0747411467948966	3.8031185237692138	0.47595991203064814	0.8794669761507692	-0.6143215633400346	-0.7890557754781697	-27154.55165693143	-21141.25153646425
1320	1.23765e+18	217.9080481	0.497798091	24.52639	20.70281	121849.86	18.15731	58182.33591005341	752	301	5	497	4.53191e+18	GALAXY	0.4061662	4025	55350	598	1.0729982357948966	3.8032129059391737	0.47749202100070864	0.8786360850094075	-0.6143960334000467	-0.7889977909616026	-84471.432132662	-65778.27394760665
1321	1.23765e+18	217.9913499	0.611983917	24.50924	21.74828	151531.05	19.37919	87053.44345164992	752	301	5	497	4.53191e+18	GALAXY	0.5051035	4025	55350	591	0.9588124097948966	3.8046667966220116	0.5744924452886053	0.8185098840614686	-0.6155425001785015	-0.7881036927168907	-97748.23476040868	-76345.52834670094
1322	1.23765e+18	218.0588032	0.604721006	19.38095	17.52617	36226.32	16.01484	20595.84320886604	752	301	5	498	3.44658e+17	GALAXY	0.1207544	306	51637	481	0.9660753207948966	3.805844078798347	0.568532580976098	0.8226607468262094	-0.6164698938258676	-0.7873784795168862	-23465.430979477343	-18372.01818542513
1323	1.23765e+18	207.8375259	0.128058797	19.72252	18.23815	44085.3	16.86365	5630.092957178388	752	301	4	429	3.37922e+17	GALAXY	0.146951	300	51943	552	1.4427375297948966	3.627449136153991	0.12770907665771555	0.9918116715078693	-0.466965897028482	-0.8842753253440837	-38664.33294451723	-20417.7640141875
1324	1.23765e+18	207.721062	0.162323514	22.36982	20.66541	98053.77	18.36537	15846.62772526362	752	301	4	429	4.54884e+18	GALAXY	0.3268459	4040	55605	730	1.4084728127948964	3.625416457639277	0.16161161090760323	0.9868544407458728	-0.46516748611104114	-0.8852226894206533	-85658.395042277	-45011.837995476504
1325	1.23765e+18	207.7256415	0.090182434	24.00327	22.45337	158878.59	19.70094	14308.644477268985	752	301	4	429	4.54884e+18	GALAXY	0.5295953	4040	55605	733	1.4806138927948966	3.6254963849923727	0.09006024334222115	0.9959363195351096	-0.4652382381315976	-0.8851855069872117	-140065.5213064611	-73616.02267686375
1326	1.23765e+18	207.9210067	0.192982408	20.35389	18.49879	34552.28999999999	17.00531	6626.672716978802	752	301	4	430	3.37922e+17	GALAXY	0.1151743	300	51943	553	1.3778139187948966	3.6289061509761895	0.19178678799520388	0.9814366143315026	-0.4682538031695155	-0.8835940107409537	-29963.452689194328	-15878.899706483482
1327	1.23765e+18	207.8702565	0.101533806	19.88506	18.24573	44550.21	16.89912	4515.58442547331	752	301	4	430	3.37803e+17	GALAXY	0.1485007	300	51943	119	1.4692625207948966	3.628020392890144	0.10135944197509529	0.9948498698409209	-0.46747096904374147	-0.8840084236596987	-39179.93457106824	-20718.67359044335
1328	1.23765e+18	207.8840081	0.123489298	21.18234	18.79704	58046.06999999999	17.08674	7149.863951300006	752	301	4	430	3.37921e+17	GALAXY	0.1934869	300	51943	551	1.4473070287948966	3.628260403587561	0.12317567668750024	0.9923848813200332	-0.4676831270556254	-0.8838962001657614	-50915.99409259022	-26940.438628317057
1329	1.23765e+18	207.9054198	0.165447121	19.98589	19.44903	60081.66	18.74802	9895.050635144815	752	301	4	430	3.37923e+17	GALAXY	0.2002722	300	51943	557	1.4053492057948966	3.6286341082510107	0.1646933629188144	0.9863448160813193	-0.4680134105227601	-0.8837213630838934	-52370.418384729644	-27735.052181164025
1330	1.23765e+18	207.9394519	0.074121152	19.66891	18.34885	37901.82	17.24283	2806.7548868130507	752	301	4	430	3.37791e+17	GALAXY	0.1263394	300	51943	77	1.4966751747948965	3.6292280804473784	0.07405330105026753	0.9972542848258705	-0.46853823385264515	-0.8834432202571052	-33392.16809670381	-17709.692152017415
1331	1.23765e+18	208.003332	0.18547015	20.08058	18.08831	38077.62	16.57305	7021.842143744638	752	301	4	430	3.37932e+17	GALAXY	0.1269254	300	51943	589	1.3853261767948966	3.630342998518882	0.18440864065938567	0.9828496595360643	-0.4695229092536047	-0.8829202895426241	-33042.917348090894	-17571.6957320563
1332	1.23765e+18	207.8820591	0.064917504	22.44584	20.95598	135453.09	18.61651	8787.10158820991	752	301	4	430	4.54885e+18	GALAXY	0.4515103	4040	55605	796	1.5058788227948965	3.62822638712044	0.06487191682530025	0.9978935987405728	-0.46765305975901683	-0.883912108582086	-119476.42986642935	-63211.62189501839
1333	1.23765e+18	207.8789213	0.164204092	22.92176	21.44743	121688.67000000001	18.88047	19892.10381881204	752	301	4	430	4.54885e+18	GALAXY	0.4056289	4040	55605	794	1.4065922347948965	3.628171622179171	0.16346718078858152	0.9865487726438228	-0.4676046516630354	-0.8839377182489111	-106118.32126448704	-56136.783876862995
1334	1.23765e+18	208.1535882	0.022493664	18.50701	17.68921	4504.5689999999995	17.52833	101.31571734665499	752	301	4	431	3.38995e+17	GALAXY	0.01501523	301	51942	360	1.5483026627948966	3.632965463930417	0.022491767213834443	0.9997470282064351	-0.47183671999022525	-0.8816859473014559	-3970.610479332832	-2124.883390351532
1335	1.23765e+18	208.0986543	0.062084778	21.13074	19.18839	75214.35	17.39089	4666.666913558072	752	301	4	431	3.37791e+17	GALAXY	0.2507145	300	51943	78	1.5087115487948966	3.6320066865044556	0.062044901186516566	0.9980733591458874	-0.47099116266776336	-0.8821379283813096	-66221.59936934013	-35357.04233681057
1336	1.23765e+18	208.1012669	0.088783885	19.13539	17.86134	7054.872000000001	17.21586	625.5363813701119	752	301	4	431	3.37791e+17	GALAXY	0.02351624	300	51943	76	1.4820124417948966	3.6320522849764934	0.08866728997636128	0.9960612991619782	-0.47103138631976293	-0.8821164509868764	-6198.707254291563	-3309.9775750840913
1337	1.23765e+18	208.1423744	0.075002835	19.94676	18.6066	38432.909999999996	17.48277	2879.875346929145	752	301	4	431	3.37792e+17	GALAXY	0.1281097	300	51943	80	1.4957934917948965	3.6327697461987567	0.07493253430274067	0.99718860568248	-0.47166414938072987	-0.8817782772267372	-33794.028968634506	-18076.462461481267
1338	1.23765e+18	208.186287	0.131440436	19.52526	19.45294	4604.553	20.01513	603.4832564054492	752	301	4	432	3.38991e+17	GALAXY	0.01534851	301	51942	345	1.4393558907948965	3.633536165651868	0.13106228908765938	0.9913741354196723	-0.4723398228120999	-0.881416525704978	-4023.5207852062294	-2156.1532366834977
1339	1.23765e+18	208.1828769	0.129204671	25.99919	17.92973	77878.35	16.01026	10034.273681235672	752	301	4	432	4.54886e+18	GALAXY	0.2595945	4040	55605	832	1.4415916557948965	3.633476648179046	0.12884548377354774	0.9916646818915961	-0.47228736229142554	-0.8814446366163945	-68073.27222094846	-36474.37949499906
1340	1.23765e+18	208.1665984	0.134573279	20.35524	18.23439	34623.53999999999	16.74216	4645.352430452053	752	301	4	432	3.37933e+17	GALAXY	0.1154118	300	51943	593	1.4362230477948965	3.63319253475676	0.13416746035939867	0.9909586734978958	-0.47203691298090905	-0.8815787842180945	-30247.40646938234	-16195.821214265743
1341	1.23765e+18	208.1758157	0.156315611	20.60797	18.65185	34549.86	17.20877	5378.715438250602	752	301	4	432	3.3899e+17	GALAXY	0.1151662	301	51942	342	1.4144807157948966	3.6333534069899036	0.15567980415117752	0.9878075716350078	-0.47217872841987835	-0.8815028351785301	-30084.469390770057	-16114.805233999705
1342	1.23765e+18	208.1723673	0.157190093	19.40221	17.88113	49789.05	16.5247	7794.155357893414	752	301	4	432	3.37933e+17	GALAXY	0.1659635	300	51943	594	1.4136062337948965	3.633293221055978	0.15654356445630943	0.9876710547683947	-0.47212567349331963	-0.8815312520997083	-43349.478739544385	-23216.876085496762
1343	1.23765e+18	208.2156163	0.127158887	20.77096	18.61913	41786.76	17.07027	5299.249973641215	752	301	4	432	3.38992e+17	GALAXY	0.1392892	301	51942	349	1.4436374397948966	3.634048058504173	0.12681648382504923	0.9919261965641653	-0.4727909517271929	-0.8811746228557057	-36524.143475265366	-19596.892723406283
1344	1.23765e+18	208.19302	0.119210889	20.62842	18.80943	41994.69	17.3561	4994.375311492904	752	301	4	432	3.37931e+17	GALAXY	0.1399823	300	51943	585	1.4515854377948965	3.6336536786704046	0.11892873388261478	0.9929027929546166	-0.4724433974670416	-0.8813610135408753	-36749.79728987253	-19699.3046221771
1345	1.23765e+18	208.3594199	0.046661874	18.54313	16.54814	34861.32	14.97545	1626.1042769799703	752	301	4	433	3.3778e+17	GALAXY	0.1162044	300	51943	37	1.5241344527948966	3.6365579048003944	0.04664494278988777	0.9989115322750699	-0.4750010731367861	-0.8799852160797371	-30644.054802938706	-16541.140294951758
1346	1.23765e+18	208.3628312	0.047748416	22.0173	20.48495	34748.49	19.0665	1658.554961870518	752	301	4	433	3.38993e+17	GALAXY	0.1158283	301	51942	354	1.5230479107948967	3.636617443217167	0.04773027437654177	0.9988602609514206	-0.47505346522140657	-0.8799569337081979	-30542.324711376168	-16488.576468070703
1347	1.23765e+18	208.3951334	0.200308205	22.12368	19.45544	75130.95000000001	17.48997	14948.909010629586	752	301	4	433	4.54888e+18	GALAXY	0.2504365	4040	55605	893	1.3704881217948965	3.637181222962805	0.19897138277407092	0.9800053004126937	-0.47554949159408383	-0.8796889683545022	-64770.38085322938	-35014.10474968675
1348	1.23765e+18	208.4283232	0.060878038	16.64232	14.71399	8970.393	13.36487	545.7626683764623	752	301	4	433	3.38993e+17	GALAXY	0.02990131	301	51942	353	1.5099182887948965	3.6377604942508834	0.06084044125786488	0.9981475044839556	-0.4760589903408361	-0.8794133486112568	-7874.0695959621125	-4262.525270564464
1349	1.23765e+18	208.3277717	0.022188204	19.56461	17.513	34668.24	15.98967	769.1628659007152	752	301	4	433	3.38992e+17	GALAXY	0.1155608	301	51942	351	1.5486081227948965	3.6360055395080644	0.02218638344204134	0.9997538519004379	-0.4745149274072043	-0.880247455928011	-30509.118451007027	-16446.54810365208
1350	1.23765e+18	208.328773	0.18210203	19.14857	17.57346	33674.22	16.21532	6098.308480864349	752	301	4	433	3.38992e+17	GALAXY	0.1122474	301	51942	348	1.3886942967948965	3.636023015489865	0.18109724533676946	0.9834651939603323	-0.4745303105232627	-0.8802391631793577	-29151.252975560816	-15715.221164064948
1351	1.23765e+18	208.3305319	0.149396652	20.50035	18.58685	34243.259999999995	17.09089	5096.81928789442	752	301	4	433	3.37946e+17	GALAXY	0.1141442	300	51943	639	1.4213996747948965	3.6360537140860782	0.14884153225757188	0.98886106115835	-0.47455733240630027	-0.8802245953501959	-29806.012459350048	-16069.37801681249
1352	1.23765e+18	208.3910117	0.030210543	20.6565	18.68985	34986.48	17.15167	1056.7997885462398	752	301	4	433	3.3778e+17	GALAXY	0.1166216	300	51943	35	1.5405857837948966	3.6371092857270257	0.03020594779887087	0.9995436962522308	-0.4754862079709332	-0.879723175794194	-30764.372988297735	-16627.997823978254
1353	1.23765e+18	208.4229266	0.209471943	19.33291	17.86394	34799.37	16.59962	7236.299828442348	752	301	4	433	3.37945e+17	GALAXY	0.1159979	300	51943	635	1.3613243837948965	3.6376663058124707	0.20794341473544917	0.9781408570692469	-0.475976157659264	-0.8794581839632419	-29935.600619870693	-16201.602782360229
1354	1.23765e+18	208.4246917	0.121600442	18.88292	18.03487	4495.014	17.69019	545.2496299831723	752	301	4	433	3.38993e+17	GALAXY	0.01498338	301	51942	355	1.4491958847948965	3.637697112619098	0.12130098593311885	0.9926157719942059	-0.4760032507316048	-0.8794435202404671	-3923.9202632088486	-2123.841677050861
1355	1.23765e+18	208.4329566	0.117624863	19.64792	18.30525	34425.24	17.20288	4039.933257183744	752	301	4	433	3.37943e+17	GALAXY	0.1147508	300	51943	629	1.4531714637948965	3.6378413623364456	0.117353815316429	0.9930901681270827	-0.47613010525804966	-0.8793748477566086	-30063.510984472465	-16277.634828856559
1356	1.23765e+18	208.4357346	0.100419833	19.8711	18.35295	9100.296	17.33862	912.3150794601913	752	301	4	433	3.37945e+17	GALAXY	0.03033432	300	51943	637	1.4703764937948967	3.637889847583066	0.10025114341997132	0.9949621642268556	-0.4761727414047502	-0.8793517614374152	-7962.046735088437	-4311.482375201491
1357	1.23765e+18	208.438339	0.158466245	19.66475	17.64285	33965.25	16.14854	5359.847387244465	752	301	4	433	3.39003e+17	GALAXY	0.1132175	301	51942	389	1.4123300817948965	3.637935302938105	0.15780385503549849	0.9874704771971339	-0.4762127121593253	-0.8793301159279486	-29492.45213204288	-15972.022751896766
1358	1.23765e+18	208.4371049	0.071163551	22.23394	20.28122	107671.47000000002	17.90199	7655.818495644073	752	301	4	433	3.37781e+17	GALAXY	0.3589049	300	51943	39	1.4996327757948966	3.6379137638298062	0.07110350119343659	0.9974689429340821	-0.47619377206226404	-0.8793403729211531	-94440.23042733004	-51142.709861283874
1359	1.23765e+18	208.461821	0.183870402	21.58513	19.39374	75322.53	17.41429	13771.67714408035	752	301	4	433	4.54888e+18	GALAXY	0.2510751	4040	55605	896	1.3869259247948966	3.638345141153058	0.18283609358422173	0.9831434091132696	-0.4765730552402067	-0.879134871916144	-65102.44185667165	-35291.59246249457
1360	1.23765e+18	208.4632454	0.106973409	21.59673	19.64679	76394.13	17.65223	8156.563372536086	752	301	4	433	4.54888e+18	GALAXY	0.2546471	4040	55605	898	1.4638229177948965	3.6383700016229237	0.1067695040513726	0.9942837990255217	-0.4765949107989244	-0.879123023814395	-66775.93943260596	-36200.932105398126
1361	1.23765e+18	208.4572027	0.06509176	24.43141	21.16911	106805.21999999999	18.67184	6947.231490292721	752	301	4	433	4.54888e+18	GALAXY	0.3560174	4040	55605	899	1.5057045667948965	3.6382645366122137	0.06504580478643948	0.9978822792692956	-0.47650219142942307	-0.8791732830124886	-93701.44130700265	-50785.14439143618
1362	1.23765e+18	208.3553063	0.110205052	24.30069	21.94368	128259.86999999998	19.33562	14106.2912865893	752	301	4	433	4.54888e+18	GALAXY	0.4275329	4040	55605	897	1.4605912747948966	3.636486108936284	0.10998211121365788	0.993933566800612	-0.4749378926136164	-0.8800193169242008	-112186.43781458055	-60545.93272078679
